Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Weighted Output
205.0,-40399.0346669,-28659.652609783723,-27694.548987692477,-9930.544785326098,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.4895878234625608
69.0,-40152.60668428024,-27986.462770278788,-27485.850749713274,-9935.305706895078,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.4912416056404816
69.0,-40152.60668428024,-27986.462770278788,-27485.850749713274,-9935.305706895078,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.4912416056404816
69.0,-40152.60668428024,-27986.462770278788,-27485.850749713274,-9935.305706895078,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.4912416056404816
69.0,-40152.60668428024,-27986.462770278788,-27485.850749713274,-9935.305706895078,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.4912416056404816
190.0,-42570.752509922095,-9250.470608528925,-9769.254597336603,-9275.21398964095,-187500.02235174447,-155854.91429029874,-152921.38194100643,0.6387469806042857
190.0,-42570.752509922095,-9250.470608528925,-9769.254597336603,-9275.21398964095,-187500.02235174447,-155854.91429029874,-152921.38194100643,0.6387469806042857
190.0,-42570.752509922095,-9250.470608528925,-9769.254597336603,-9275.21398964095,-187500.02235174447,-155854.91429029874,-152921.38194100643,0.6387469806042857
190.0,-42570.752509922095,-9250.470608528925,-9769.254597336603,-9275.21398964095,-187500.02235174447,-155854.91429029874,-152921.38194100643,0.6387469806042857
190.0,-42570.752509922095,-9250.470608528925,-9769.254597336603,-9275.21398964095,-187500.02235174447,-155854.91429029874,-152921.38194100643,0.6387469806042857
54.0,-42292.27212575342,-9238.981811878897,-9758.346946042413,-9274.92341696303,-187500.02235174447,-155830.19326093118,-152889.8883330689,0.6393817676152016
54.0,-42292.27212575342,-9238.981811878897,-9758.346946042413,-9274.92341696303,-187500.02235174447,-155830.19326093118,-152889.8883330689,0.6393817676152016
54.0,-42292.27212575342,-9238.981811878897,-9758.346946042413,-9274.92341696303,-187500.02235174447,-155830.19326093118,-152889.8883330689,0.6393817676152016
54.0,-42292.27212575342,-9238.981811878897,-9758.346946042413,-9274.92341696303,-187500.02235174447,-155830.19326093118,-152889.8883330689,0.6393817676152016
174.0,-42040.479724464385,-9234.73498043239,-9751.239091305624,-9285.182867668018,-187500.02235174447,-155853.90846179824,-152873.1245247274,0.6390364983114332
174.0,-42040.479724464385,-9234.73498043239,-9751.239091305624,-9285.182867668018,-187500.02235174447,-155853.90846179824,-152873.1245247274,0.6390364983114332
174.0,-42040.479724464385,-9234.73498043239,-9751.239091305624,-9285.182867668018,-187500.02235174447,-155853.90846179824,-152873.1245247274,0.6390364983114332
174.0,-42040.479724464385,-9234.73498043239,-9751.239091305624,-9285.182867668018,-187500.02235174447,-155853.90846179824,-152873.1245247274,0.6390364983114332
38.0,-41633.4768096777,-9215.557183689736,-9723.299410736492,-9203.174317261495,-187500.02235174447,-155728.04578877043,-152841.69797202325,0.6398669462652963
38.0,-41633.4768096777,-9215.557183689736,-9723.299410736492,-9203.174317261495,-187500.02235174447,-155728.04578877043,-152841.69797202325,0.6398669462652963
38.0,-41633.4768096777,-9215.557183689736,-9723.299410736492,-9203.174317261495,-187500.02235174447,-155728.04578877043,-152841.69797202325,0.6398669462652963
38.0,-41633.4768096777,-9215.557183689736,-9723.299410736492,-9203.174317261495,-187500.02235174447,-155728.04578877043,-152841.69797202325,0.6398669462652963
38.0,-41633.4768096777,-9215.557183689736,-9723.299410736492,-9203.174317261495,-187500.02235174447,-155728.04578877043,-152841.69797202325,0.6398669462652963
159.0,-38683.448872977366,-28745.6844741922,-26427.36153928775,-9829.827824810485,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.4918335888131589
159.0,-38683.448872977366,-28745.6844741922,-26427.36153928775,-9829.827824810485,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.4918335888131589
159.0,-38683.448872977366,-28745.6844741922,-26427.36153928775,-9829.827824810485,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.4918335888131589
159.0,-38683.448872977366,-28745.6844741922,-26427.36153928775,-9829.827824810485,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.4918335888131589
23.0,-38508.27825168112,-26470.47805434204,-26222.597208332685,-9888.903485405861,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.4956974607167571
23.0,-38508.27825168112,-26470.47805434204,-26222.597208332685,-9888.903485405861,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.4956974607167571
23.0,-38508.27825168112,-26470.47805434204,-26222.597208332685,-9888.903485405861,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.4956974607167571
23.0,-38508.27825168112,-26470.47805434204,-26222.597208332685,-9888.903485405861,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.4956974607167571
103.0,-38295.355533999864,-27126.635864572036,-26072.19231989292,-9860.00267982515,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.49484216495604266
143.0,-38183.239183812046,-27772.981258986147,-25992.262481720743,-9840.04257202656,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.4939805462958635
143.0,-38183.239183812046,-27772.981258986147,-25992.262481720743,-9840.04257202656,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.4939805462958635
143.0,-38183.239183812046,-27772.981258986147,-25992.262481720743,-9840.04257202656,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.4939805462958635
143.0,-38183.239183812046,-27772.981258986147,-25992.262481720743,-9840.04257202656,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.4939805462958635
7.0,-37974.71975978849,-25421.622445776757,-25802.58557827301,-9895.787822698096,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.49793658060046264
7.0,-37974.71975978849,-25421.622445776757,-25802.58557827301,-9895.787822698096,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.49793658060046264
7.0,-37974.71975978849,-25421.622445776757,-25802.58557827301,-9895.787822698096,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.49793658060046264
7.0,-37974.71975978849,-25421.622445776757,-25802.58557827301,-9895.787822698096,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.49793658060046264
128.0,-39891.203032875426,-9208.44932895295,-9695.24797144508,-9114.192022584919,-187500.02235174447,-155386.15350558204,-152716.37174086235,0.6406164424601987
128.0,-39891.203032875426,-9208.44932895295,-9695.24797144508,-9114.192022584919,-187500.02235174447,-155386.15350558204,-152716.37174086235,0.6406164424601987
128.0,-39891.203032875426,-9208.44932895295,-9695.24797144508,-9114.192022584919,-187500.02235174447,-155386.15350558204,-152716.37174086235,0.6406164424601987
128.0,-39891.203032875426,-9208.44932895295,-9695.24797144508,-9114.192022584919,-187500.02235174447,-155386.15350558204,-152716.37174086235,0.6406164424601987
128.0,-39891.203032875426,-9208.44932895295,-9695.24797144508,-9114.192022584919,-187500.02235174447,-155386.15350558204,-152716.37174086235,0.6406164424601987
248.0,-39704.27539399569,-9214.171375533508,-9706.915582050751,-9190.34441594415,-187500.02235174447,-155447.6431545786,-152701.2396098661,0.6401631646813151
248.0,-39704.27539399569,-9214.171375533508,-9706.915582050751,-9190.34441594415,-187500.02235174447,-155447.6431545786,-152701.2396098661,0.6401631646813151
248.0,-39704.27539399569,-9214.171375533508,-9706.915582050751,-9190.34441594415,-187500.02235174447,-155447.6431545786,-152701.2396098661,0.6401631646813151
248.0,-39704.27539399569,-9214.171375533508,-9706.915582050751,-9190.34441594415,-187500.02235174447,-155447.6431545786,-152701.2396098661,0.6401631646813151
112.0,-39519.04648769456,-9238.35596303415,-9731.234280018125,-9267.21206512595,-187500.02235174447,-155505.73533841793,-152697.66333075325,0.6405247574482258
112.0,-39519.04648769456,-9238.35596303415,-9731.234280018125,-9267.21206512595,-187500.02235174447,-155505.73533841793,-152697.66333075325,0.6405247574482258
112.0,-39519.04648769456,-9238.35596303415,-9731.234280018125,-9267.21206512595,-187500.02235174447,-155505.73533841793,-152697.66333075325,0.6405247574482258
112.0,-39519.04648769456,-9238.35596303415,-9731.234280018125,-9267.21206512595,-187500.02235174447,-155505.73533841793,-152697.66333075325,0.6405247574482258
112.0,-39519.04648769456,-9238.35596303415,-9731.234280018125,-9267.21206512595,-187500.02235174447,-155505.73533841793,-152697.66333075325,0.6405247574482258
232.0,-39258.2686851345,-9240.345268290672,-9731.480149207133,-9282.254789144372,-187500.02235174447,-155499.946236604,-152676.20565607617,0.640207161843131
232.0,-39258.2686851345,-9240.345268290672,-9731.480149207133,-9282.254789144372,-187500.02235174447,-155499.946236604,-152676.20565607617,0.640207161843131
232.0,-39258.2686851345,-9240.345268290672,-9731.480149207133,-9282.254789144372,-187500.02235174447,-155499.946236604,-152676.20565607617,0.640207161843131
232.0,-39258.2686851345,-9240.345268290672,-9731.480149207133,-9282.254789144372,-187500.02235174447,-155499.946236604,-152676.20565607617,0.640207161843131
96.0,-38996.082722673746,-9241.440503768981,-9732.128349796338,-9288.245056658394,-187500.02235174447,-155500.5497337043,-152659.0842198234,0.6407489131459515
96.0,-38996.082722673746,-9241.440503768981,-9732.128349796338,-9288.245056658394,-187500.02235174447,-155500.5497337043,-152659.0842198234,0.6407489131459515
96.0,-38996.082722673746,-9241.440503768981,-9732.128349796338,-9288.245056658394,-187500.02235174447,-155500.5497337043,-152659.0842198234,0.6407489131459515
96.0,-38996.082722673746,-9241.440503768981,-9732.128349796338,-9288.245056658394,-187500.02235174447,-155500.5497337043,-152659.0842198234,0.6407489131459515
217.0,-36391.188072107805,-21839.956562513897,-24572.56908089746,-9896.368968053934,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.5045189486787786
217.0,-36391.188072107805,-21839.956562513897,-24572.56908089746,-9896.368968053934,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.5045189486787786
217.0,-36391.188072107805,-21839.956562513897,-24572.56908089746,-9896.368968053934,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.5045189486787786
