Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Weighted Output,State
96.0,-71047.41138785021,-77760.82489023506,-113736.33757070752,-97264.465363558,-187500.02235174447,-167286.82575068783,-150951.4779986713,0.3707258414408915,F
216.0,-71027.85361145182,-77727.00670087418,-113656.98887789116,-97196.5831156472,-187500.02235174447,-167316.26299813547,-150954.5848911506,0.370614799484802,F
216.0,-71027.85361145182,-77727.00670087418,-113656.98887789116,-97196.5831156472,-187500.02235174447,-167316.26299813547,-150954.5848911506,0.370614799484802,F
216.0,-71027.85361145182,-77727.00670087418,-113656.98887789116,-97196.5831156472,-187500.02235174447,-167316.26299813547,-150954.5848911506,0.370614799484802,F
35.0,-148655.70797392225,-149834.56132823962,-6873.250826984743,-22442.783110473527,4372.24708464707,-123821.89170383116,-162072.67785938716,0.3401787043084319,F
35.0,-148655.70797392225,-149834.56132823962,-6873.250826984743,-22442.783110473527,4372.24708464707,-123821.89170383116,-162072.67785938716,0.3401787043084319,F
35.0,-148655.70797392225,-149834.56132823962,-6873.250826984743,-22442.783110473527,4372.24708464707,-123821.89170383116,-162072.67785938716,0.3401787043084319,F
35.0,-148655.70797392225,-149834.56132823962,-6873.250826984743,-22442.783110473527,4372.24708464707,-123821.89170383116,-162072.67785938716,0.3401787043084319,F
35.0,-148655.70797392225,-149834.56132823962,-6873.250826984743,-22442.783110473527,4372.24708464707,-123821.89170383116,-162072.67785938716,0.3401787043084319,F
155.0,-148451.10010517837,-149625.75133153814,-6872.692033373361,-21458.412284661805,4381.4112998737455,-123635.92518996302,-162061.7031528596,0.3407789331582432,F
155.0,-148451.10010517837,-149625.75133153814,-6872.692033373361,-21458.412284661805,4381.4112998737455,-123635.92518996302,-162061.7031528596,0.3407789331582432,F
155.0,-148451.10010517837,-149625.75133153814,-6872.692033373361,-21458.412284661805,4381.4112998737455,-123635.92518996302,-162061.7031528596,0.3407789331582432,F
155.0,-148451.10010517837,-149625.75133153814,-6872.692033373361,-21458.412284661805,4381.4112998737455,-123635.92518996302,-162061.7031528596,0.3407789331582432,F
19.0,-145254.55477888047,-146420.3547144359,-6860.711498345316,-20773.26426187328,4370.838924746386,-124153.47983282564,-162071.8508448423,0.3458503448727127,F
19.0,-145254.55477888047,-146420.3547144359,-6860.711498345316,-20773.26426187328,4370.838924746386,-124153.47983282564,-162071.8508448423,0.3458503448727127,F
19.0,-145254.55477888047,-146420.3547144359,-6860.711498345316,-20773.26426187328,4370.838924746386,-124153.47983282564,-162071.8508448423,0.3458503448727127,F
19.0,-145254.55477888047,-146420.3547144359,-6860.711498345316,-20773.26426187328,4370.838924746386,-124153.47983282564,-162071.8508448423,0.3458503448727127,F
139.0,-144152.50201851156,-145321.67706747976,-6834.269384654687,-19896.98647224742,4365.943892710673,-124228.42523198428,-162027.41557686517,0.3476442900816723,F
139.0,-144152.50201851156,-145321.67706747976,-6834.269384654687,-19896.98647224742,4365.943892710673,-124228.42523198428,-162027.41557686517,0.3476442900816723,F
139.0,-144152.50201851156,-145321.67706747976,-6834.269384654687,-19896.98647224742,4365.943892710673,-124228.42523198428,-162027.41557686517,0.3476442900816723,F
139.0,-144152.50201851156,-145321.67706747976,-6834.269384654687,-19896.98647224742,4365.943892710673,-124228.42523198428,-162027.41557686517,0.3476442900816723,F
139.0,-144152.50201851156,-145321.67706747976,-6834.269384654687,-19896.98647224742,4365.943892710673,-124228.42523198428,-162027.41557686517,0.3476442900816723,F
3.0,-142519.0365337177,-143679.0697192037,-6827.697971784827,-19087.562750287387,4367.329700866902,-124477.55777568316,-162031.66240831168,0.3502503530202878,F
3.0,-142519.0365337177,-143679.0697192037,-6827.697971784827,-19087.562750287387,4367.329700866902,-124477.55777568316,-162031.66240831168,0.3502503530202878,F
3.0,-142519.0365337177,-143679.0697192037,-6827.697971784827,-19087.562750287387,4367.329700866902,-124477.55777568316,-162031.66240831168,0.3502503530202878,F
3.0,-142519.0365337177,-143679.0697192037,-6827.697971784827,-19087.562750287387,4367.329700866902,-124477.55777568316,-162031.66240831168,0.3502503530202878,F
124.0,-70815.19911470402,-77108.01984167336,-112781.51575106572,-96519.34761039588,-187500.02235174447,-167567.6977715132,-150850.1128375665,0.3728422878536738,F
124.0,-70815.19911470402,-77108.01984167336,-112781.51575106572,-96519.34761039588,-187500.02235174447,-167567.6977715132,-150850.1128375665,0.3728422878536738,F
124.0,-70815.19911470402,-77108.01984167336,-112781.51575106572,-96519.34761039588,-187500.02235174447,-167567.6977715132,-150850.1128375665,0.3728422878536738,F
124.0,-70815.19911470402,-77108.01984167336,-112781.51575106572,-96519.34761039588,-187500.02235174447,-167567.6977715132,-150850.1128375665,0.3728422878536738,F
244.0,-70642.21896436441,-77014.72366031691,-112630.50736552566,-96340.71246870904,-187500.02235174447,-167493.89231132178,-150846.5589101981,0.3730970233025517,F
244.0,-70642.21896436441,-77014.72366031691,-112630.50736552566,-96340.71246870904,-187500.02235174447,-167493.89231132178,-150846.5589101981,0.3730970233025517,F
244.0,-70642.21896436441,-77014.72366031691,-112630.50736552566,-96340.71246870904,-187500.02235174447,-167493.89231132178,-150846.5589101981,0.3730970233025517,F
244.0,-70642.21896436441,-77014.72366031691,-112630.50736552566,-96340.71246870904,-187500.02235174447,-167493.89231132178,-150846.5589101981,0.3730970233025517,F
244.0,-70642.21896436441,-77014.72366031691,-112630.50736552566,-96340.71246870904,-187500.02235174447,-167493.89231132178,-150846.5589101981,0.3730970233025517,F
108.0,-70521.11721290556,-76896.03589725922,-112464.70212515618,-96183.31148425478,-187500.02235174447,-167491.27715722052,-150846.26833752016,0.3738089914132769,F
108.0,-70521.11721290556,-76896.03589725922,-112464.70212515618,-96183.31148425478,-187500.02235174447,-167491.27715722052,-150846.26833752016,0.3738089914132769,F
108.0,-70521.11721290556,-76896.03589725922,-112464.70212515618,-96183.31148425478,-187500.02235174447,-167491.27715722052,-150846.26833752016,0.3738089914132769,F
108.0,-70521.11721290556,-76896.03589725922,-112464.70212515618,-96183.31148425478,-187500.02235174447,-167491.27715722052,-150846.26833752016,0.3738089914132769,F
228.0,-70371.20406284381,-76764.3170671841,-112285.23996892452,-95996.4509006084,-187500.02235174447,-167474.11101747883,-150844.48019796374,0.3740771371069125,F
228.0,-70371.20406284381,-76764.3170671841,-112285.23996892452,-95996.4509006084,-187500.02235174447,-167474.11101747883,-150844.48019796374,0.3740771371069125,F
228.0,-70371.20406284381,-76764.3170671841,-112285.23996892452,-95996.4509006084,-187500.02235174447,-167474.11101747883,-150844.48019796374,0.3740771371069125,F
228.0,-70371.20406284381,-76764.3170671841,-112285.23996892452,-95996.4509006084,-187500.02235174447,-167474.11101747883,-150844.48019796374,0.3740771371069125,F
228.0,-70371.20406284381,-76764.3170671841,-112285.23996892452,-95996.4509006084,-187500.02235174447,-167474.11101747883,-150844.48019796374,0.3740771371069125,F
93.0,-135726.27433851652,-136911.98967838165,-6785.900209653403,-14768.44576221058,4351.370555325813,-124716.16264774356,-161854.36837129216,0.3616939944816458,F
93.0,-135726.27433851652,-136911.98967838165,-6785.900209653403,-14768.44576221058,4351.370555325813,-124716.16264774356,-161854.36837129216,0.3616939944816458,F
93.0,-135726.27433851652,-136911.98967838165,-6785.900209653403,-14768.44576221058,4351.370555325813,-124716.16264774356,-161854.36837129216,0.3616939944816458,F
93.0,-135726.27433851652,-136911.98967838165,-6785.900209653403,-14768.44576221058,4351.370555325813,-124716.16264774356,-161854.36837129216,0.3616939944816458,F
213.0,-134280.4964519139,-135465.18361153407,-6779.328796783543,-13935.843281250392,4349.425953558201,-124787.77763697835,-161829.51323145788,0.3641411212775464,F
213.0,-134280.4964519139,-135465.18361153407,-6779.328796783543,-13935.843281250392,4349.425953558201,-124787.77763697835,-161829.51323145788,0.3641411212775464,F
213.0,-134280.4964519139,-135465.18361153407,-6779.328796783543,-13935.843281250392,4349.425953558201,-124787.77763697835,-161829.51323145788,0.3641411212775464,F
213.0,-134280.4964519139,-135465.18361153407,-6779.328796783543,-13935.843281250392,4349.425953558201,-124787.77763697835,-161829.51323145788,0.3641411212775464,F
77.0,-132794.15014912488,-133980.2678203902,-6773.3161775250655,-13119.669332464857,4345.939081423174,-124865.98639082749,-161806.44623118,0.3666559365302171,F
77.0,-132794.15014912488,-133980.2678203902,-6773.3161775250655,-13119.669332464857,4345.939081423174,-124865.98639082749,-161806.44623118,0.3666559365302171,F
77.0,-132794.15014912488,-133980.2678203902,-6773.3161775250655,-13119.669332464857,4345.939081423174,-124865.98639082749,-161806.44623118,0.3666559365302171,F
77.0,-132794.15014912488,-133980.2678203902,-6773.3161775250655,-13119.669332464857,4345.939081423174,-124865.98639082749,-161806.44623118,0.3666559365302171,F
77.0,-132794.15014912488,-133980.2678203902,-6773.3161775250655,-13119.669332464857,4345.939081423174,-124865.98639082749,-161806.44623118,0.3666559365302171,F
197.0,-131374.8590797018,-132559.0321491995,-6770.432802490331,-12320.39330248753,4347.235482601582,-124943.74810978748,-161786.66493733705,0.3690497568401397,F
197.0,-131374.8590797018,-132559.0321491995,-6770.432802490331,-12320.39330248753,4347.235482601582,-124943.74810978748,-161786.66493733705,0.3690497568401397,F
197.0,-131374.8590797018,-132559.0321491995,-6770.432802490331,-12320.39330248753,4347.235482601582,-124943.74810978748,-161786.66493733705,0.3690497568401397,F
197.0,-131374.8590797018,-132559.0321491995,-6770.432802490331,-12320.39330248753,4347.235482601582,-124943.74810978748,-161786.66493733705,0.3690497568401397,F
62.0,-69539.74152085085,-75988.5327206293,-111259.04902923692,-94956.9606729699,-187500.02235174447,-167408.55335099142,-150819.2450784737,0.3773172878915841,F
62.0,-69539.74152085085,-75988.5327206293,-111259.04902923692,-94956.9606729699,-187500.02235174447,-167408.55335099142,-150819.2450784737,0.3773172878915841,F
62.0,-69539.74152085085,-75988.5327206293,-111259.04902923692,-94956.9606729699,-187500.02235174447,-167408.55335099142,-150819.2450784737,0.3773172878915841,F
62.0,-69539.74152085085,-75988.5327206293,-111259.04902923692,-94956.9606729699,-187500.02235174447,-167408.55335099142,-150819.2450784737,0.3773172878915841,F
62.0,-69539.74152085085,-75988.5327206293,-111259.04902923692,-94956.9606729699,-187500.02235174447,-167408.55335099142,-150819.2450784737,0.3773172878915841,F
182.0,-69355.33962909457,-75818.68181451343,-111039.42078821908,-94729.7104870928,-187500.02235174447,-167395.67874618518,-150816.07113076106,0.377699866731452,F
182.0,-69355.33962909457,-75818.68181451343,-111039.42078821908,-94729.7104870928,-187500.02235174447,-167395.67874618518,-150816.07113076106,0.377699866731452,F
182.0,-69355.33962909457,-75818.68181451343,-111039.42078821908,-94729.7104870928,-187500.02235174447,-167395.67874618518,-150816.07113076106,0.377699866731452,F
182.0,-69355.33962909457,-75818.68181451343,-111039.42078821908,-94729.7104870928,-187500.02235174447,-167395.67874618518,-150816.07113076106,0.377699866731452,F
46.0,-69169.88720534887,-75652.63070495495,-110822.87708793608,-94520.43110375776,-187500.02235174447,-167393.0635920839,-150826.5093954217,0.3785534944826303,F
46.0,-69169.88720534887,-75652.63070495495,-110822.87708793608,-94520.43110375776,-187500.02235174447,-167393.0635920839,-150826.5093954217,0.3785534944826303,F
