Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Weighted Output,State
23.0,-187500.02235174447,-187500.02235174447,-11038.006667853197,-10240.98816406586,-176529.9649870354,-100602.743101447,-94895.6945414179,0.523360463953672,F
133.0,-187500.02235174447,-187500.02235174447,-11026.316705503072,-10240.742294876847,-176785.53483313738,-100720.06740809292,-95241.72189733051,0.5223735928635984,F
133.0,-187500.02235174447,-187500.02235174447,-11026.316705503072,-10240.742294876847,-176785.53483313738,-100720.06740809292,-95241.72189733051,0.5223735928635984,F
133.0,-187500.02235174447,-187500.02235174447,-11026.316705503072,-10240.742294876847,-176785.53483313738,-100720.06740809292,-95241.72189733051,0.5223735928635984,F
133.0,-187500.02235174447,-187500.02235174447,-11026.316705503072,-10240.742294876847,-176785.53483313738,-100720.06740809292,-95241.72189733051,0.5223735928635984,F
253.0,-187500.02235174447,-187500.02235174447,-11008.189440749818,-10241.681068143973,-177064.55165917298,-100870.27113083258,-95617.07474196848,0.5212805418403147,F
253.0,-187500.02235174447,-187500.02235174447,-11008.189440749818,-10241.681068143973,-177064.55165917298,-100870.27113083258,-95617.07474196848,0.5212805418403147,F
253.0,-187500.02235174447,-187500.02235174447,-11008.189440749818,-10241.681068143973,-177064.55165917298,-100870.27113083258,-95617.07474196848,0.5212805418403147,F
253.0,-187500.02235174447,-187500.02235174447,-11008.189440749818,-10241.681068143973,-177064.55165917298,-100870.27113083258,-95617.07474196848,0.5212805418403147,F
117.0,-187500.02235174447,-187500.02235174447,-11026.137891547429,-10297.739243237882,-177368.2671628317,-101164.9788814758,-96030.20203473594,0.5205957059944909,F
117.0,-187500.02235174447,-187500.02235174447,-11026.137891547429,-10297.739243237882,-177368.2671628317,-101164.9788814758,-96030.20203473594,0.5205957059944909,F
117.0,-187500.02235174447,-187500.02235174447,-11026.137891547429,-10297.739243237882,-177368.2671628317,-101164.9788814758,-96030.20203473594,0.5205957059944909,F
117.0,-187500.02235174447,-187500.02235174447,-11026.137891547429,-10297.739243237882,-177368.2671628317,-101164.9788814758,-96030.20203473594,0.5205957059944909,F
117.0,-187500.02235174447,-187500.02235174447,-11026.137891547429,-10297.739243237882,-177368.2671628317,-101164.9788814758,-96030.20203473594,0.5205957059944909,F
237.0,-187500.02235174447,-187500.02235174447,-10982.93196951532,-10258.243710785357,-177614.58338672918,-101192.47152715582,-96357.40922181716,0.5197777405233653,F
237.0,-187500.02235174447,-187500.02235174447,-10982.93196951532,-10258.243710785357,-177614.58338672918,-101192.47152715582,-96357.40922181716,0.5197777405233653,F
237.0,-187500.02235174447,-187500.02235174447,-10982.93196951532,-10258.243710785357,-177614.58338672918,-101192.47152715582,-96357.40922181716,0.5197777405233653,F
237.0,-187500.02235174447,-187500.02235174447,-10982.93196951532,-10258.243710785357,-177614.58338672918,-101192.47152715582,-96357.40922181716,0.5197777405233653,F
102.0,-13899.566399999429,-123403.15412320544,-137909.16805376628,-113514.27298954404,-114365.6956393356,-185943.1339434545,-187500.02235174447,0.2010038123171827,F
102.0,-13899.566399999429,-123403.15412320544,-137909.16805376628,-113514.27298954404,-114365.6956393356,-185943.1339434545,-187500.02235174447,0.2010038123171827,F
102.0,-13899.566399999429,-123403.15412320544,-137909.16805376628,-113514.27298954404,-114365.6956393356,-185943.1339434545,-187500.02235174447,0.2010038123171827,F
102.0,-13899.566399999429,-123403.15412320544,-137909.16805376628,-113514.27298954404,-114365.6956393356,-185943.1339434545,-187500.02235174447,0.2010038123171827,F
222.0,-13280.5348373097,-123044.40862469775,-137482.0038654809,-112884.37847904905,-114622.62894184935,-185302.75646481,-187500.02235174447,0.2029793499933331,F
222.0,-13280.5348373097,-123044.40862469775,-137482.0038654809,-112884.37847904905,-114622.62894184935,-185302.75646481,-187500.02235174447,0.2029793499933331,F
222.0,-13280.5348373097,-123044.40862469775,-137482.0038654809,-112884.37847904905,-114622.62894184935,-185302.75646481,-187500.02235174447,0.2029793499933331,F
222.0,-13280.5348373097,-123044.40862469775,-137482.0038654809,-112884.37847904905,-114622.62894184935,-185302.75646481,-187500.02235174447,0.2029793499933331,F
222.0,-13280.5348373097,-123044.40862469775,-137482.0038654809,-112884.37847904905,-114622.62894184935,-185302.75646481,-187500.02235174447,0.2029793499933331,F
86.0,-13427.27403965879,-122949.50311774052,-137254.44075518142,-112683.1457237179,-115082.94076716194,-185583.6955408687,-187500.02235174447,0.2031991789536945,F
86.0,-13427.27403965879,-122949.50311774052,-137254.44075518142,-112683.1457237179,-115082.94076716194,-185583.6955408687,-187500.02235174447,0.2031991789536945,F
86.0,-13427.27403965879,-122949.50311774052,-137254.44075518142,-112683.1457237179,-115082.94076716194,-185583.6955408687,-187500.02235174447,0.2031991789536945,F
86.0,-13427.27403965879,-122949.50311774052,-137254.44075518142,-112683.1457237179,-115082.94076716194,-185583.6955408687,-187500.02235174447,0.2031991789536945,F
206.0,-13723.52406066943,-122918.50124818104,-137073.9504187048,-112581.84761784643,-115584.75978192803,-186020.09099961413,-187500.02235174447,0.202747987870417,F
206.0,-13723.52406066943,-122918.50124818104,-137073.9504187048,-112581.84761784643,-115584.75978192803,-186020.09099961413,-187500.02235174447,0.202747987870417,F
206.0,-13723.52406066943,-122918.50124818104,-137073.9504187048,-112581.84761784643,-115584.75978192803,-186020.09099961413,-187500.02235174447,0.202747987870417,F
206.0,-13723.52406066943,-122918.50124818104,-137073.9504187048,-112581.84761784643,-115584.75978192803,-186020.09099961413,-187500.02235174447,0.202747987870417,F
206.0,-13723.52406066943,-122918.50124818104,-137073.9504187048,-112581.84761784643,-115584.75978192803,-186020.09099961413,-187500.02235174447,0.202747987870417,F
71.0,-187500.02235174447,-187500.02235174447,-10794.506763757085,-10206.54412586023,-178974.06118798986,-101653.9009396912,-98084.21559145638,0.5172001964372537,F
71.0,-187500.02235174447,-187500.02235174447,-10794.506763757085,-10206.54412586023,-178974.06118798986,-101653.9009396912,-98084.21559145638,0.5172001964372537,F
71.0,-187500.02235174447,-187500.02235174447,-10794.506763757085,-10206.54412586023,-178974.06118798986,-101653.9009396912,-98084.21559145638,0.5172001964372537,F
71.0,-187500.02235174447,-187500.02235174447,-10794.506763757085,-10206.54412586023,-178974.06118798986,-101653.9009396912,-98084.21559145638,0.5172001964372537,F
191.0,-187500.02235174447,-187500.02235174447,-10804.430938295238,-10223.419692923986,-179263.22570600818,-101826.99284875309,-98452.95231973556,0.5160485585588719,F
191.0,-187500.02235174447,-187500.02235174447,-10804.430938295238,-10223.419692923986,-179263.22570600818,-101826.99284875309,-98452.95231973556,0.5160485585588719,F
191.0,-187500.02235174447,-187500.02235174447,-10804.430938295238,-10223.419692923986,-179263.22570600818,-101826.99284875309,-98452.95231973556,0.5160485585588719,F
191.0,-187500.02235174447,-187500.02235174447,-10804.430938295238,-10223.419692923986,-179263.22570600818,-101826.99284875309,-98452.95231973556,0.5160485585588719,F
55.0,-187500.02235174447,-187500.02235174447,-10795.981978891132,-10221.87742255657,-179532.85479937255,-101986.5172489306,-98803.09239662797,0.515675683749762,F
55.0,-187500.02235174447,-187500.02235174447,-10795.981978891132,-10221.87742255657,-179532.85479937255,-101986.5172489306,-98803.09239662797,0.515675683749762,F
55.0,-187500.02235174447,-187500.02235174447,-10795.981978891132,-10221.87742255657,-179532.85479937255,-101986.5172489306,-98803.09239662797,0.515675683749762,F
55.0,-187500.02235174447,-187500.02235174447,-10795.981978891132,-10221.87742255657,-179532.85479937255,-101986.5172489306,-98803.09239662797,0.515675683749762,F
55.0,-187500.02235174447,-187500.02235174447,-10795.981978891132,-10221.87742255657,-179532.85479937255,-101986.5172489306,-98803.09239662797,0.515675683749762,F
