Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Weighted Output,State
128.0,-185266.8819149592,-185248.19585659457,-185403.29461136996,-185320.7496190965,-185356.266541036,-185378.68534072465,-185376.76309070148,0.0003213158955019,F
128.0,-185266.8819149592,-185248.19585659457,-185403.29461136996,-185320.7496190965,-185356.266541036,-185378.68534072465,-185376.76309070148,0.0003213158955019,F
138.0,-185297.1014734628,-185278.7283395205,-185433.7153355736,-185351.12563981125,-185386.7096169841,-185408.92725097263,-185407.273221883,0.0003212261236194,F
248.0,-185578.7111018552,-185560.00269174608,-185715.4814261772,-185632.7129164592,-185668.2745418876,-185690.69334157623,-185690.40276889835,0.0003191111353594,F
248.0,-185578.7111018552,-185560.00269174608,-185715.4814261772,-185632.7129164592,-185668.2745418876,-185690.69334157623,-185690.40276889835,0.0003191111353594,F
248.0,-185578.7111018552,-185560.00269174608,-185715.4814261772,-185632.7129164592,-185668.2745418876,-185690.69334157623,-185690.40276889835,0.0003191111353594,F
248.0,-185578.7111018552,-185560.00269174608,-185715.4814261772,-185632.7129164592,-185668.2745418876,-185690.69334157623,-185690.40276889835,0.0003191111353594,F
112.0,-185769.55029601455,-185750.5960167165,-185906.38767557,-185823.48505538524,-185859.09138430256,-185881.59959096904,-185881.91251539145,0.0003185136709204,F
112.0,-185769.55029601455,-185750.5960167165,-185906.38767557,-185823.48505538524,-185859.09138430256,-185881.59959096904,-185881.91251539145,0.0003185136709204,F
112.0,-185769.55029601455,-185750.5960167165,-185906.38767557,-185823.48505538524,-185859.09138430256,-185881.59959096904,-185881.91251539145,0.0003185136709204,F
112.0,-185769.55029601455,-185750.5960167165,-185906.38767557,-185823.48505538524,-185859.09138430256,-185881.59959096904,-185881.91251539145,0.0003185136709204,F
232.0,-185981.93657182893,-185963.0940512531,-186118.8633583621,-186036.34071783317,-186071.7235293059,-186094.0752737612,-186095.19286098395,0.0003166601970705,F
232.0,-185981.93657182893,-185963.0940512531,-186118.8633583621,-186036.34071783317,-186071.7235293059,-186094.0752737612,-186095.19286098395,0.0003166601970705,F
232.0,-185981.93657182893,-185963.0940512531,-186118.8633583621,-186036.34071783317,-186071.7235293059,-186094.0752737612,-186095.19286098395,0.0003166601970705,F
232.0,-185981.93657182893,-185963.0940512531,-186118.8633583621,-186036.34071783317,-186071.7235293059,-186094.0752737612,-186095.19286098395,0.0003166601970705,F
232.0,-185981.93657182893,-185963.0940512531,-186118.8633583621,-186036.34071783317,-186071.7235293059,-186094.0752737612,-186095.19286098395,0.0003166601970705,F
97.0,-187190.428339294,187500.0,-187402.97107731955,-187368.3929286472,-187388.64360912368,-187409.05075181136,-187483.2361916585,0.2610084609193677,F
97.0,-187190.428339294,187500.0,-187402.97107731955,-187368.3929286472,-187388.64360912368,-187409.05075181136,-187483.2361916585,0.2610084609193677,F
97.0,-187190.428339294,187500.0,-187402.97107731955,-187368.3929286472,-187388.64360912368,-187409.05075181136,-187483.2361916585,0.2610084609193677,F
97.0,-187190.428339294,187500.0,-187402.97107731955,-187368.3929286472,-187388.64360912368,-187409.05075181136,-187483.2361916585,0.2610084609193677,F
217.0,-187316.7603989554,187500.0,-187500.02235174447,-187494.7026365641,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608884521163919,F
217.0,-187316.7603989554,187500.0,-187500.02235174447,-187494.7026365641,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608884521163919,F
217.0,-187316.7603989554,187500.0,-187500.02235174447,-187494.7026365641,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608884521163919,F
217.0,-187316.7603989554,187500.0,-187500.02235174447,-187494.7026365641,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608884521163919,F
81.0,-187482.6997497916,187500.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608713504773895,F
81.0,-187482.6997497916,187500.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608713504773895,F
81.0,-187482.6997497916,187500.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608713504773895,F
81.0,-187482.6997497916,187500.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608713504773895,F
81.0,-187482.6997497916,187500.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608713504773895,F
201.0,-187500.02235174447,187500.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608695652173913,F
201.0,-187500.02235174447,187500.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608695652173913,F
201.0,-187500.02235174447,187500.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608695652173913,F
201.0,-187500.02235174447,187500.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608695652173913,F
66.0,-186443.2095221531,-186422.78002772093,-186578.12465168533,-186501.54757518144,-186531.58831972937,-186555.527038041,-186554.85648570737,0.0003116258089621,F
66.0,-186443.2095221531,-186422.78002772093,-186578.12465168533,-186501.54757518144,-186531.58831972937,-186555.527038041,-186554.85648570737,0.0003116258089621,F
66.0,-186443.2095221531,-186422.78002772093,-186578.12465168533,-186501.54757518144,-186531.58831972937,-186555.527038041,-186554.85648570737,0.0003116258089621,F
66.0,-186443.2095221531,-186422.78002772093,-186578.12465168533,-186501.54757518144,-186531.58831972937,-186555.527038041,-186554.85648570737,0.0003116258089621,F
66.0,-186443.2095221531,-186422.78002772093,-186578.12465168533,-186501.54757518144,-186531.58831972937,-186555.527038041,-186554.85648570737,0.0003116258089621,F
186.0,-186673.4995452761,-186653.2712165441,-186809.15228237535,-186731.50232213765,-186762.1912672748,-186785.6382472084,-186786.3982065199,0.000312338921116,F
186.0,-186673.4995452761,-186653.2712165441,-186809.15228237535,-186731.50232213765,-186762.1912672748,-186785.6382472084,-186786.3982065199,0.000312338921116,F
186.0,-186673.4995452761,-186653.2712165441,-186809.15228237535,-186731.50232213765,-186762.1912672748,-186785.6382472084,-186786.3982065199,0.000312338921116,F
186.0,-186673.4995452761,-186653.2712165441,-186809.15228237535,-186731.50232213765,-186762.1912672748,-186785.6382472084,-186786.3982065199,0.000312338921116,F
50.0,-187157.54892320023,-187138.46053343543,-187295.79446265637,-187213.3388773607,-187247.78291556632,-187269.86643908816,-187275.0073403129,0.0003143929340467,F
50.0,-187157.54892320023,-187138.46053343543,-187295.79446265637,-187213.3388773607,-187247.78291556632,-187269.86643908816,-187275.0073403129,0.0003143929340467,F
50.0,-187157.54892320023,-187138.46053343543,-187295.79446265637,-187213.3388773607,-187247.78291556632,-187269.86643908816,-187275.0073403129,0.0003143929340467,F
50.0,-187157.54892320023,-187138.46053343543,-187295.79446265637,-187213.3388773607,-187247.78291556632,-187269.86643908816,-187275.0073403129,0.0003143929340467,F
170.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
170.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
170.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
170.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
170.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
34.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
34.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
34.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
34.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
155.0,-187500.02235174447,187500.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608695652173913,F
155.0,-187500.02235174447,187500.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608695652173913,F
155.0,-187500.02235174447,187500.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608695652173913,F
155.0,-187500.02235174447,187500.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608695652173913,F
155.0,-187500.02235174447,187500.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608695652173913,F
19.0,-187500.02235174447,187500.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608695652173913,F
19.0,-187500.02235174447,187500.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608695652173913,F
19.0,-187500.02235174447,187500.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608695652173913,F
19.0,-187500.02235174447,187500.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608695652173913,F
139.0,-187500.02235174447,187500.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608695652173913,F
139.0,-187500.02235174447,187500.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608695652173913,F
139.0,-187500.02235174447,187500.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608695652173913,F
139.0,-187500.02235174447,187500.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608695652173913,F
3.0,-187500.02235174447,187500.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608695652173913,F
3.0,-187500.02235174447,187500.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608695652173913,F
3.0,-187500.02235174447,187500.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608695652173913,F
3.0,-187500.02235174447,187500.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608695652173913,F
3.0,-187500.02235174447,187500.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608695652173913,F
124.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
124.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
124.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
124.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
244.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
244.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
244.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
244.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
244.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
108.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
108.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
108.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
108.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
228.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
228.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
228.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
228.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
93.0,-187500.02235174447,31981.881795153837,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608695652173913,F
93.0,-187500.02235174447,31981.881795153837,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608695652173913,F
93.0,-187500.02235174447,31981.881795153837,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608695652173913,F
93.0,-187500.02235174447,31981.881795153837,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608695652173913,F
93.0,-187500.02235174447,31981.881795153837,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.2608695652173913,F
213.0,-185306.01981950045,-184134.14020945315,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0051293648536764,F
213.0,-185306.01981950045,-184134.14020945315,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0051293648536764,F
213.0,-185306.01981950045,-184134.14020945315,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0051293648536764,F
213.0,-185306.01981950045,-184134.14020945315,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0051293648536764,F
77.0,-187500.02235174447,-114983.74372526928,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.100850785662852,F
77.0,-187500.02235174447,-114983.74372526928,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.100850785662852,F
77.0,-187500.02235174447,-114983.74372526928,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.100850785662852,F
77.0,-187500.02235174447,-114983.74372526928,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.100850785662852,F
77.0,-187500.02235174447,-114983.74372526928,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.100850785662852,F
197.0,-184812.627412394,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.000553342150468,F
197.0,-184812.627412394,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.000553342150468,F
197.0,-184812.627412394,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.000553342150468,F
197.0,-184812.627412394,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.000553342150468,F
62.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-183167.04728210537,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
62.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-183167.04728210537,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
62.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-183167.04728210537,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
62.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-183167.04728210537,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
182.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-186796.32238105804,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
182.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-186796.32238105804,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
182.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-186796.32238105804,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
182.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-186796.32238105804,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
182.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-186796.32238105804,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
46.0,-173400.67605980352,-187500.02235174447,-187500.02235174447,-184700.0416755726,-187500.02235174447,-182542.09250713495,-187500.02235174447,0.0094186013503501,F
46.0,-173400.67605980352,-187500.02235174447,-187500.02235174447,-184700.0416755726,-187500.02235174447,-182542.09250713495,-187500.02235174447,0.0094186013503501,F
46.0,-173400.67605980352,-187500.02235174447,-187500.02235174447,-184700.0416755726,-187500.02235174447,-182542.09250713495,-187500.02235174447,0.0094186013503501,F
46.0,-173400.67605980352,-187500.02235174447,-187500.02235174447,-184700.0416755726,-187500.02235174447,-182542.09250713495,-187500.02235174447,0.0094186013503501,F
166.0,-155018.2884953366,-187500.02235174447,-187500.02235174447,-180620.9824229458,-187500.02235174447,-157674.59215814975,-187500.02235174447,0.0458454172850951,F
166.0,-155018.2884953366,-187500.02235174447,-187500.02235174447,-180620.9824229458,-187500.02235174447,-157674.59215814975,-187500.02235174447,0.0458454172850951,F
166.0,-155018.2884953366,-187500.02235174447,-187500.02235174447,-180620.9824229458,-187500.02235174447,-157674.59215814975,-187500.02235174447,0.0458454172850951,F
166.0,-155018.2884953366,-187500.02235174447,-187500.02235174447,-180620.9824229458,-187500.02235174447,-157674.59215814975,-187500.02235174447,0.0458454172850951,F
31.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
31.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
31.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
31.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
31.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
151.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
151.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
151.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
151.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
15.0,-187500.02235174447,-184400.52829987148,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.004311994076876,F
15.0,-187500.02235174447,-184400.52829987148,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.004311994076876,F
15.0,-187500.02235174447,-184400.52829987148,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.004311994076876,F
15.0,-187500.02235174447,-184400.52829987148,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.004311994076876,F
15.0,-187500.02235174447,-184400.52829987148,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.004311994076876,F
135.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
135.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
135.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
135.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
0.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
0.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
0.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
0.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
120.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
120.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
120.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
120.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
120.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,F
